DATE,"COUNTRY 
CODE","TRANSP. 
METHOD",QUANTITY,Country,Code,CONTINENT
2020-10-19,GE,Sea,34035,Germany,GE,EU
2020-10-19,SK,Air,33913,South Korea,SK,AS
2020-10-19,US,Sea,32414,United States,US,AM
2020-10-19,EC,Air,31722,Ecuador,EC,AM
2020-10-19,NI,Sea,31875,Nicaragua,NI,AM
2020-10-19,CO,Air,30335,Colombia,CO,AM
2020-10-19,MD,Air,37504,Moldova,MD,EU
2020-10-19,PA,Sea,34990,Panama,PA,AM
2020-10-20,NZ,Sea,39209,New Zealand,NZ,OC
2020-10-20,AR,Air,33018,Argentina,AR,AM
2020-10-20,SE,Air,33827,Serbia,SE,EU
2020-10-20,SM,Air,33451,San Marino,SM,EU
2020-10-20,CL,Sea,36503,Chile,CL,AM
2020-10-20,PR,Sea,38932,Puerto Rico,PR,AM
2020-10-20,NZ,Air,39448,New Zealand,NZ,OC
2020-10-20,AN,Sea,35408,Andorra,AN,EU
2020-10-20,SP,Air,35636,Spain,SP,EU
2020-10-20,PO,Air,36071,Portugal,PO,EU
2020-10-20,GR,Air,33771,Greece,GR,EU
2020-10-20,HU,Sea,33654,Hungary,HU,EU
2020-10-20,SL,Sea,32180,Slovakia,SL,EU
2020-10-20,LC,Sea,30706,Liechtenstein,LC,EU
2020-10-20,CH,Air,35666,China,CH,AS
2020-10-20,EG,Sea,36848,Egypt,EG,AF
2020-10-20,GR,Sea,32533,Greece,GR,EU
2020-10-20,ET,Sea,33187,Estonia,ET,EU
2020-10-20,GE,Air,32006,Germany,GE,EU
2020-10-20,BM,Air,38149,Bahamas,BM,AM
2020-10-21,BE,Sea,38647,Belize,BE,AM
2020-10-21,IC,Air,37923,Iceland,IC,EU
2020-10-21,EQ,Air,39772,Equatorial Guinea,EQ,AF
2020-10-21,IR,Sea,31823,Ireland,IR,EU
2020-10-21,AT,Sea,31983,Australia,AT,OC
2020-10-21,FR,Sea,38664,France,FR,EU
2020-10-21,EQ,Air,34895,Equatorial Guinea,EQ,AF
2020-10-21,ET,Sea,39987,Estonia,ET,EU
2020-10-21,CL,Sea,34725,Chile,CL,AM
2020-10-21,SM,Sea,36847,San Marino,SM,EU
2020-10-21,PE,Sea,31213,Peru,PE,AM
2020-10-21,SN,Sea,36774,Slovenia,SN,EU
2020-10-21,AU,Air,35657,Austria,AU,EU
2020-10-21,SL,Sea,36970,Slovakia,SL,EU
2020-10-21,ES,Sea,34540,El Salvador,ES,AM
2020-10-21,AT,Air,35257,Australia,AT,OC
2020-10-21,CI,Air,30589,Cote d'Ivore,CI,AF
2020-10-21,MR,Air,30072,Morroco,MR,AF
2020-10-21,EQ,Sea,37065,Equatorial Guinea,EQ,AF
2020-10-21,IT,Air,32812,Italy,IT,EU
2020-10-22,MR,Sea,33878,Morroco,MR,AF
2020-10-22,MN,Sea,38860,Montenegro,MN,EU
2020-10-22,SU,Sea,34879,Suriname,SU,AM
2020-10-22,AL,Sea,39042,Albania,AL,EU
2020-10-22,BZ,Sea,39244,Brazil,BZ,AM
2020-10-22,RU,Sea,33532,Russia,RU,EU
2020-10-22,MA,Air,30144,Malta,MA,EU
2020-10-22,HO,Air,31302,Honduras,HO,AM
2020-10-22,PL,Sea,38796,Poland,PL,EU
2020-10-22,HU,Sea,38325,Hungary,HU,EU
2020-10-22,EC,Air,33678,Ecuador,EC,AM
2020-10-22,IT,Air,34057,Italy,IT,EU
2020-10-22,GU,Air,38886,Guatemala,GU,AM
2020-10-22,MD,Sea,30853,Moldova,MD,EU
2020-10-22,BO,Sea,36210,Bolivia,BO,AM
2020-10-22,BG,Air,39227,Belgium,BG,EU
2020-10-22,BU,Air,37177,Bulgaria,BU,EU
2020-10-22,AL,Sea,38735,Albania,AL,EU
2020-10-22,UKR,Air,32296,Ukraine,UKR,EU
2020-10-22,ET,Air,33831,Estonia,ET,EU
2020-10-23,MR,Air,34610,Morroco,MR,AF
2020-10-23,SN,Air,39402,Slovenia,SN,EU
2020-10-23,DR,Air,30654,Dominican Republic,DR,AM
2020-10-23,MR,Sea,37418,Morroco,MR,AF
2020-10-23,NO,Air,31662,Norway,NO,EU
2020-10-23,RU,Air,33516,Russia,RU,EU
2020-10-23,VE,Sea,33068,Venezuela,VE,AM
2020-10-23,MR,Sea,38967,Morroco,MR,AF
2020-10-23,CU,Air,35573,Cuba,CU,AM
2020-10-23,SA,Sea,32716,South Africa,SA,AF
2020-10-23,BO,Air,31936,Bolivia,BO,AM
2020-10-23,JP,Air,30352,Japan,JP,AS
2020-10-23,HW,Air,39263,Hawaii,HW,AM
2020-10-23,BR,Air,37397,Belarus,BR,EU
2020-10-23,PE,Sea,32126,Peru,PE,AM
2020-10-23,IR,Air,37290,Ireland,IR,EU
2020-10-23,UR,Air,31046,Uruguay,UR,AM
2020-10-23,HW,Sea,39247,Hawaii,HW,AM
2020-10-23,UKR,Sea,30059,Ukraine,UKR,EU
2020-10-23,US,Sea,31171,United States,US,AM
2020-10-24,UK,Sea,31111,United Kingdom,UK,EU
2020-10-24,UKR,Sea,37074,Ukraine,UKR,EU
2020-10-24,IC,Air,32610,Iceland,IC,EU
2020-10-24,BE,Sea,33964,Belize,BE,AM
2020-10-24,GE,Sea,39443,Germany,GE,EU
2020-10-24,NZ,Sea,31881,New Zealand,NZ,OC
2020-10-24,BO,Sea,36557,Bolivia,BO,AM
2020-10-24,SD,Air,37850,Sweden,SD,EU
2020-10-24,UKR,Sea,35339,Ukraine,UKR,EU
2020-10-24,IR,Air,39254,Ireland,IR,EU
2020-10-24,ET,Air,30236,Estonia,ET,EU
2020-10-24,ES,Sea,32719,El Salvador,ES,AM
2020-10-24,ET,Sea,39994,Estonia,ET,EU
2020-10-24,PR,Sea,36965,Puerto Rico,PR,AM
2020-10-24,HU,Sea,34725,Hungary,HU,EU
2020-10-24,CL,Air,31046,Chile,CL,AM
2020-10-24,JA,Air,32911,Jamaica,JA,AM
2020-10-24,AR,Sea,33512,Argentina,AR,AM
2020-10-24,BU,Air,35327,Bulgaria,BU,EU
2020-10-24,AT,Sea,30684,Australia,AT,OC
2020-10-25,LA,Air,38665,Latvia,LA,EU
2020-10-25,FI,Air,32604,Finland,FI,EU
2020-10-25,CU,Sea,37722,Cuba,CU,AM
2020-10-25,PR,Air,38722,Puerto Rico,PR,AM
2020-10-25,BU,Sea,30486,Bulgaria,BU,EU
2020-10-25,IN,Air,35144,India,IN,AS
2020-10-25,CL,Air,30650,Chile,CL,AM
2020-10-25,IR,Sea,35823,Ireland,IR,EU
2020-10-25,NE,Sea,37424,Netherlands,NE,EU
2020-10-25,LU,Sea,31546,Luxembourg,LU,EU
2020-10-25,GE,Air,35818,Germany,GE,EU
2020-10-25,CH,Sea,37808,China,CH,AS
2020-10-25,CH,Air,33600,China,CH,AS
2020-10-25,AR,Sea,38137,Argentina,AR,AM
2020-10-25,SP,Sea,35617,Spain,SP,EU
2020-10-25,BZ,Sea,36166,Brazil,BZ,AM
2020-10-25,CL,Air,34229,Chile,CL,AM
2020-10-25,PO,Air,35186,Portugal,PO,EU
2020-10-25,BU,Air,32474,Bulgaria,BU,EU
2020-10-25,IT,Sea,35984,Italy,IT,EU
2020-10-26,PG,Air,36860,Paraguay,PG,AM
2020-10-26,BE,Air,37542,Belize,BE,AM
2020-10-26,SP,Sea,39560,Spain,SP,EU
2020-10-26,FI,Sea,37256,Finland,FI,EU
2020-10-26,PO,Sea,31776,Portugal,PO,EU
2020-10-26,UK,Air,31712,United Kingdom,UK,EU
2020-10-26,LA,Sea,35101,Latvia,LA,EU
2020-10-26,FI,Air,37426,Finland,FI,EU
2020-10-26,CH,Air,35591,China,CH,AS
2020-10-26,BZ,Air,35179,Brazil,BZ,AM
2020-10-26,BZ,Sea,32413,Brazil,BZ,AM
2020-10-26,SU,Sea,39892,Suriname,SU,AM
2020-10-26,RU,Sea,37466,Russia,RU,EU
2020-10-26,RU,Sea,33256,Russia,RU,EU
2020-10-26,CL,Sea,39343,Chile,CL,AM
2020-10-26,CI,Air,36915,Cote d'Ivore,CI,AF
2020-10-26,FR,Air,38100,France,FR,EU
2020-10-26,ES,Air,33570,El Salvador,ES,AM
2020-10-26,AR,Air,31772,Argentina,AR,AM
2020-10-26,NI,Air,36196,Nicaragua,NI,AM
2020-10-27,LU,Sea,32443,Luxembourg,LU,EU
2020-10-27,RU,Sea,38105,Russia,RU,EU
2020-10-27,IT,Sea,36181,Italy,IT,EU
2020-10-27,NM,Air,39658,North Macedonia,NM,EU
2020-10-27,EC,Sea,34623,Ecuador,EC,AM
2020-10-27,BA,Air,31681,Barbados,BA,AM
2020-10-27,CZ,Air,35990,Czech Republic (Czechia),CZ,EU
2020-10-27,CU,Sea,33506,Cuba,CU,AM
2020-10-27,EG,Air,39133,Egypt,EG,AF
2020-10-27,PR,Air,32109,Puerto Rico,PR,AM
2020-10-27,HS,Sea,32307,Holy See,HS,EU
2020-10-27,HW,Air,36043,Hawaii,HW,AM
2020-10-27,UK,Sea,32346,United Kingdom,UK,EU
2020-10-27,CR,Sea,33397,Costa Rica,CR,AM
2020-10-27,GU,Sea,34552,Guatemala,GU,AM
2020-10-27,AU,Air,30934,Austria,AU,EU
2020-10-27,IR,Air,32729,Ireland,IR,EU
2020-10-27,FI,Air,38112,Finland,FI,EU
2020-10-27,HU,Air,31426,Hungary,HU,EU
2020-10-27,AT,Air,33543,Australia,AT,OC
2020-10-28,UK,Sea,30711,United Kingdom,UK,EU
2020-10-28,DE,Air,38180,Denmark,DE,EU
2020-10-28,AU,Sea,30020,Austria,AU,EU
2020-10-28,PG,Sea,37240,Paraguay,PG,AM
2020-10-28,RU,Sea,32563,Russia,RU,EU
2020-10-28,AU,Sea,34661,Austria,AU,EU
2020-10-28,IR,Air,34780,Ireland,IR,EU
2020-10-28,ET,Air,32042,Estonia,ET,EU
2020-10-28,CZ,Sea,30164,Czech Republic (Czechia),CZ,EU
2020-10-28,NI,Air,39534,Nicaragua,NI,AM
2020-10-28,DR,Air,39637,Dominican Republic,DR,AM
2020-10-28,MN,Air,36694,Montenegro,MN,EU
2020-10-28,PG,Air,31638,Paraguay,PG,AM
2020-10-28,BA,Sea,37623,Barbados,BA,AM
2020-10-28,EC,Sea,30944,Ecuador,EC,AM
2020-10-28,MD,Air,32016,Moldova,MD,EU
2020-10-28,PO,Sea,38238,Portugal,PO,EU
2020-10-28,MR,Air,35989,Morroco,MR,AF
2020-10-28,UK,Air,32851,United Kingdom,UK,EU
2020-10-28,SU,Air,38328,Suriname,SU,AM
2020-10-29,CO,Air,34311,Colombia,CO,AM
2020-10-29,MN,Sea,32042,Montenegro,MN,EU
2020-10-29,EC,Air,32101,Ecuador,EC,AM
2020-10-29,BO,Sea,30327,Bolivia,BO,AM
2020-10-29,NO,Sea,38595,Norway,NO,EU
2020-10-29,IR,Sea,34328,Ireland,IR,EU
2020-10-29,CI,Air,39701,Cote d'Ivore,CI,AF
2020-10-29,JA,Sea,31914,Jamaica,JA,AM
2020-10-29,IN,Sea,33016,India,IN,AS
2020-10-29,NE,Air,31259,Netherlands,NE,EU
2020-10-29,BZ,Sea,38393,Brazil,BZ,AM
2020-10-29,AT,Air,30024,Australia,AT,OC
2020-10-29,US,Air,34804,United States,US,AM
2020-10-29,SK,Sea,37392,South Korea,SK,AS
2020-10-29,BH,Air,37588,Bosnia and Herzegovina,BH,EU
2020-10-29,JP,Air,33454,Japan,JP,AS
2020-10-29,BR,Air,31544,Belarus,BR,EU
2020-10-29,VE,Sea,38704,Venezuela,VE,AM
2020-10-29,BR,Sea,38834,Belarus,BR,EU
2020-10-29,CT,Sea,33972,Croatia,CT,EU
2020-10-30,CO,Sea,34767,Colombia,CO,AM
2020-10-30,DE,Sea,31801,Denmark,DE,EU
2020-10-30,CT,Air,31064,Croatia,CT,EU
2020-10-30,AT,Sea,31001,Australia,AT,OC
2020-10-30,FR,Air,34884,France,FR,EU
2020-10-30,ES,Air,39982,El Salvador,ES,AM
2020-10-30,AT,Sea,33047,Australia,AT,OC
2020-10-30,SW,Air,30006,Switzerland,SW,EU
2020-10-30,BM,Air,30305,Bahamas,BM,AM
2020-10-30,IN,Sea,36146,India,IN,AS
2020-10-30,LA,Sea,34531,Latvia,LA,EU
2020-10-30,MN,Air,38998,Montenegro,MN,EU
2020-10-30,MR,Sea,36945,Morroco,MR,AF
2020-10-30,SU,Air,33714,Suriname,SU,AM
2020-10-30,BG,Air,31424,Belgium,BG,EU
2020-10-30,AU,Air,38751,Austria,AU,EU
2020-10-30,AR,Sea,39016,Argentina,AR,AM
2020-10-30,VE,Air,32135,Venezuela,VE,AM
2020-10-30,UKR,Sea,34869,Ukraine,UKR,EU
2020-10-30,CT,Sea,31269,Croatia,CT,EU
2020-10-31,PG,Air,35989,Paraguay,PG,AM
2020-10-31,PO,Sea,39215,Portugal,PO,EU
2020-10-31,IN,Sea,33216,India,IN,AS
2020-10-31,SU,Sea,32848,Suriname,SU,AM
2020-10-31,US,Sea,39802,United States,US,AM
2020-10-31,JA,Air,39871,Jamaica,JA,AM
2020-10-31,MN,Sea,39947,Montenegro,MN,EU
2020-10-31,JP,Air,36614,Japan,JP,AS
2020-10-31,BU,Sea,33015,Bulgaria,BU,EU
2020-10-31,CI,Air,33222,Cote d'Ivore,CI,AF
2020-10-31,PO,Sea,37722,Portugal,PO,EU
2020-10-31,DR,Sea,33190,Dominican Republic,DR,AM
2020-10-31,PG,Sea,35158,Paraguay,PG,AM
2020-10-31,BG,Air,33246,Belgium,BG,EU
2020-10-31,MR,Sea,38072,Morroco,MR,AF
2020-10-31,SW,Sea,31633,Switzerland,SW,EU
2020-10-31,BG,Air,38079,Belgium,BG,EU
2020-10-31,PR,Sea,36802,Puerto Rico,PR,AM
2020-10-31,MR,Sea,36763,Morroco,MR,AF
2020-10-31,AR,Sea,32680,Argentina,AR,AM
2020-11-01,MD,Sea,30192,Moldova,MD,EU
2020-11-01,RO,Sea,34653,Romania,RO,EU
2020-11-01,HO,Air,38088,Honduras,HO,AM
2020-11-01,MA,Air,34460,Malta,MA,EU
2020-11-01,FI,Sea,37999,Finland,FI,EU
2020-11-01,CU,Air,38524,Cuba,CU,AM
2020-11-01,ET,Sea,38648,Estonia,ET,EU
2020-11-01,HO,Air,38274,Honduras,HO,AM
2020-11-01,HT,Sea,30759,Haiti,HT,AM
2020-11-01,DE,Sea,35064,Denmark,DE,EU
2020-11-01,JP,Air,39102,Japan,JP,AS
2020-11-01,CZ,Sea,35444,Czech Republic (Czechia),CZ,EU
2020-11-01,SK,Air,30123,South Korea,SK,AS
2020-11-01,LC,Sea,34265,Liechtenstein,LC,EU
2020-11-01,LA,Air,39244,Latvia,LA,EU
2020-11-01,LC,Sea,39701,Liechtenstein,LC,EU
2020-11-01,MN,Air,33338,Montenegro,MN,EU
2020-11-01,UKR,Air,32321,Ukraine,UKR,EU
2020-11-01,CO,Air,31148,Colombia,CO,AM
2020-11-01,BH,Sea,33736,Bosnia and Herzegovina,BH,EU
2020-11-02,CT,Sea,35207,Croatia,CT,EU
2020-11-02,FI,Air,33377,Finland,FI,EU
2020-11-02,VE,Air,30068,Venezuela,VE,AM
2020-11-02,MR,Air,38670,Morroco,MR,AF
2020-11-02,SW,Sea,38807,Switzerland,SW,EU
2020-11-02,IT,Air,37957,Italy,IT,EU
2020-11-02,SN,Air,30918,Slovenia,SN,EU
2020-11-02,SP,Air,34402,Spain,SP,EU
2020-11-02,VE,Sea,34877,Venezuela,VE,AM
2020-11-02,BA,Sea,33206,Barbados,BA,AM
2020-11-02,CT,Air,30643,Croatia,CT,EU
2020-11-02,LI,Sea,38921,Lithuania,LI,EU
2020-11-02,IR,Air,30076,Ireland,IR,EU
2020-11-02,ET,Air,38033,Estonia,ET,EU
2020-11-02,MA,Air,38719,Malta,MA,EU
2020-11-02,SK,Air,32337,South Korea,SK,AS
2020-11-02,SW,Sea,34477,Switzerland,SW,EU
2020-11-02,BU,Sea,36051,Bulgaria,BU,EU
2020-11-02,SN,Sea,30521,Slovenia,SN,EU
2020-11-02,BO,Air,31338,Bolivia,BO,AM
2020-11-03,AL,Sea,39227,Albania,AL,EU
2020-11-03,BU,Air,32805,Bulgaria,BU,EU
2020-11-03,CZ,Sea,33292,Czech Republic (Czechia),CZ,EU
2020-11-03,BE,Sea,31823,Belize,BE,AM
2020-11-03,SK,Sea,37443,South Korea,SK,AS
2020-11-03,SA,Air,38766,South Africa,SA,AF
2020-11-03,FI,Air,31131,Finland,FI,EU
2020-11-03,CR,Air,39281,Costa Rica,CR,AM
2020-11-03,CL,Air,38301,Chile,CL,AM
2020-11-03,UK,Air,38507,United Kingdom,UK,EU
2020-11-03,CT,Air,36327,Croatia,CT,EU
2020-11-03,NE,Sea,31063,Netherlands,NE,EU
2020-11-03,SA,Air,35896,South Africa,SA,AF
2020-11-03,BH,Sea,32743,Bosnia and Herzegovina,BH,EU
2020-11-03,AT,Sea,32800,Australia,AT,OC
2020-11-03,DE,Sea,39933,Denmark,DE,EU
2020-11-03,DE,Air,36941,Denmark,DE,EU
2020-11-03,HS,Air,30614,Holy See,HS,EU
2020-11-03,AL,Air,30297,Albania,AL,EU
2020-11-03,GL,Sea,38871,Greenland,GL,AM
2020-11-04,BH,Air,32488,Bosnia and Herzegovina,BH,EU
2020-11-04,BU,Sea,36559,Bulgaria,BU,EU
2020-11-04,IC,Air,36096,Iceland,IC,EU
2020-11-04,IR,Sea,31694,Ireland,IR,EU
2020-11-04,AU,Sea,31963,Austria,AU,EU
2020-11-04,BG,Air,34783,Belgium,BG,EU
2020-11-04,SK,Sea,33935,South Korea,SK,AS
2020-11-04,GR,Sea,38636,Greece,GR,EU
2020-11-04,LA,Sea,38463,Latvia,LA,EU
2020-11-04,IT,Sea,36247,Italy,IT,EU
2020-11-04,HU,Sea,39347,Hungary,HU,EU
2020-11-04,HO,Air,31300,Honduras,HO,AM
2020-11-04,CR,Air,34899,Costa Rica,CR,AM
2020-11-04,SU,Air,36726,Suriname,SU,AM
2020-11-04,DR,Air,39406,Dominican Republic,DR,AM
2020-11-04,IT,Air,31078,Italy,IT,EU
2020-11-04,AR,Sea,39124,Argentina,AR,AM
2020-11-04,NE,Sea,31918,Netherlands,NE,EU
2020-11-04,NZ,Air,35021,New Zealand,NZ,OC
2020-11-04,PG,Air,36926,Paraguay,PG,AM
2020-11-05,GY,Sea,32679,Guyana,GY,AM
2020-11-05,PG,Air,39328,Paraguay,PG,AM
2020-11-05,AN,Sea,36719,Andorra,AN,EU
2020-11-05,CO,Sea,31937,Colombia,CO,AM
2020-11-05,NZ,Sea,38618,New Zealand,NZ,OC
2020-11-05,SM,Air,33516,San Marino,SM,EU
2020-11-05,HS,Air,38155,Holy See,HS,EU
2020-11-05,MD,Sea,32845,Moldova,MD,EU
2020-11-05,IR,Sea,33628,Ireland,IR,EU
2020-11-05,PO,Air,38018,Portugal,PO,EU
2020-11-05,NM,Sea,30375,North Macedonia,NM,EU
2020-11-05,MR,Sea,33439,Morroco,MR,AF
2020-11-05,NE,Sea,30849,Netherlands,NE,EU
2020-11-05,ET,Air,32039,Estonia,ET,EU
2020-11-05,EQ,Sea,31327,Equatorial Guinea,EQ,AF
2020-11-05,HT,Air,38380,Haiti,HT,AM
2020-11-05,MD,Air,34762,Moldova,MD,EU
2020-11-05,RO,Sea,36132,Romania,RO,EU
2020-11-05,SW,Air,35087,Switzerland,SW,EU
2020-11-05,IN,Air,33889,India,IN,AS
2020-11-06,BO,Air,37241,Bolivia,BO,AM
2020-11-06,BR,Air,31580,Belarus,BR,EU
2020-11-06,AL,Air,35560,Albania,AL,EU
2020-11-06,IC,Air,30708,Iceland,IC,EU
2020-11-06,AR,Air,34471,Argentina,AR,AM
2020-11-06,SW,Air,30009,Switzerland,SW,EU
2020-11-06,MN,Air,36210,Montenegro,MN,EU
2020-11-06,CA,Sea,30594,Canada,CA,AM
2020-11-06,SP,Air,34398,Spain,SP,EU
2020-11-06,CO,Air,35684,Colombia,CO,AM
2020-11-06,SU,Sea,35710,Suriname,SU,AM
2020-11-06,LI,Air,32204,Lithuania,LI,EU
2020-11-06,AR,Air,38177,Argentina,AR,AM
2020-11-06,CA,Air,33592,Canada,CA,AM
2020-11-06,VE,Air,38773,Venezuela,VE,AM
2020-11-06,SK,Sea,36572,South Korea,SK,AS
2020-11-06,HT,Sea,39241,Haiti,HT,AM
2020-11-06,HW,Sea,36050,Hawaii,HW,AM
2020-11-06,PA,Sea,35533,Panama,PA,AM
2020-11-06,AL,Air,34150,Albania,AL,EU
2020-11-07,NM,Sea,33766,North Macedonia,NM,EU
2020-11-07,GY,Air,31939,Guyana,GY,AM
2020-11-07,MA,Air,38500,Malta,MA,EU
2020-11-07,MO,Sea,38898,Monaco,MO,EU
2020-11-07,HW,Sea,37034,Hawaii,HW,AM
2020-11-07,SN,Sea,35671,Slovenia,SN,EU
2020-11-07,CO,Air,33722,Colombia,CO,AM
2020-11-07,CO,Sea,31733,Colombia,CO,AM
2020-11-07,HS,Sea,37146,Holy See,HS,EU
2020-11-07,NZ,Air,34783,New Zealand,NZ,OC
2020-11-07,SM,Sea,31498,San Marino,SM,EU
2020-11-07,MD,Air,38061,Moldova,MD,EU
2020-11-07,JA,Air,39110,Jamaica,JA,AM
2020-11-07,MO,Air,38561,Monaco,MO,EU
2020-11-07,CR,Air,38903,Costa Rica,CR,AM
2020-11-07,FI,Sea,37844,Finland,FI,EU
2020-11-07,US,Air,37042,United States,US,AM
2020-11-07,AN,Sea,30652,Andorra,AN,EU
2020-11-07,BU,Air,37255,Bulgaria,BU,EU
2020-11-07,MA,Sea,37202,Malta,MA,EU
2020-11-08,GU,Air,33027,Guatemala,GU,AM
2020-11-08,DR,Sea,33405,Dominican Republic,DR,AM
2020-11-08,BG,Sea,31597,Belgium,BG,EU
2020-11-08,NO,Sea,35588,Norway,NO,EU
2020-11-08,SD,Air,37185,Sweden,SD,EU
2020-11-08,JA,Sea,33840,Jamaica,JA,AM
2020-11-08,SD,Air,39837,Sweden,SD,EU
2020-11-08,BM,Air,30378,Bahamas,BM,AM
2020-11-08,CL,Sea,37432,Chile,CL,AM
2020-11-08,AL,Sea,34987,Albania,AL,EU
2020-11-08,CT,Air,39690,Croatia,CT,EU
2020-11-08,SA,Sea,36528,South Africa,SA,AF
2020-11-08,HU,Air,37666,Hungary,HU,EU
2020-11-08,CR,Sea,34330,Costa Rica,CR,AM
2020-11-08,BO,Sea,38488,Bolivia,BO,AM
2020-11-08,PO,Air,36592,Portugal,PO,EU
2020-11-08,BH,Air,39518,Bosnia and Herzegovina,BH,EU
2020-11-08,RO,Sea,31971,Romania,RO,EU
2020-11-08,UR,Sea,33948,Uruguay,UR,AM
2020-11-08,PE,Air,36554,Peru,PE,AM
2020-11-09,NZ,Air,39778,New Zealand,NZ,OC
2020-11-09,AU,Sea,31134,Austria,AU,EU
2020-11-09,IR,Air,33239,Ireland,IR,EU
2020-11-09,UR,Air,36819,Uruguay,UR,AM
2020-11-09,LA,Air,36250,Latvia,LA,EU
2020-11-09,CO,Sea,34707,Colombia,CO,AM
2020-11-09,UR,Air,39413,Uruguay,UR,AM
2020-11-09,GL,Sea,38433,Greenland,GL,AM
2020-11-09,NZ,Sea,33576,New Zealand,NZ,OC
2020-11-09,PL,Sea,36313,Poland,PL,EU
2020-11-09,EC,Sea,31611,Ecuador,EC,AM
2020-11-09,BH,Air,30852,Bosnia and Herzegovina,BH,EU
2020-11-09,RU,Sea,30957,Russia,RU,EU
2020-11-09,PG,Air,33167,Paraguay,PG,AM
2020-11-09,NZ,Sea,36377,New Zealand,NZ,OC
2020-11-09,HU,Sea,39396,Hungary,HU,EU
2020-11-09,LI,Sea,36903,Lithuania,LI,EU
2020-11-09,AL,Sea,38345,Albania,AL,EU
2020-11-09,CZ,Sea,38936,Czech Republic (Czechia),CZ,EU
2020-11-09,MR,Air,34838,Morroco,MR,AF
2020-11-10,BE,Sea,33585,Belize,BE,AM
2020-11-10,BE,Sea,33707,Belize,BE,AM
2020-11-10,SL,Air,35449,Slovakia,SL,EU
2020-11-10,GU,Air,33763,Guatemala,GU,AM
2020-11-10,AU,Air,32790,Austria,AU,EU
2020-11-10,AT,Air,39366,Australia,AT,OC
2020-11-10,LA,Air,34159,Latvia,LA,EU
2020-11-10,SM,Air,32990,San Marino,SM,EU
2020-11-10,UR,Air,37894,Uruguay,UR,AM
2020-11-10,UR,Air,37842,Uruguay,UR,AM
2020-11-10,NM,Sea,37235,North Macedonia,NM,EU
2020-11-10,VE,Air,39749,Venezuela,VE,AM
2020-11-10,UR,Sea,39142,Uruguay,UR,AM
2020-11-10,HW,Air,35504,Hawaii,HW,AM
2020-11-10,CL,Air,38303,Chile,CL,AM
2020-11-10,MR,Air,35734,Morroco,MR,AF
2020-11-10,RO,Sea,39510,Romania,RO,EU
2020-11-10,UK,Sea,32478,United Kingdom,UK,EU
2020-11-10,GE,Sea,30876,Germany,GE,EU
2020-11-10,RO,Air,31544,Romania,RO,EU
2020-11-11,NE,Air,38775,Netherlands,NE,EU
2020-11-11,SW,Air,31485,Switzerland,SW,EU
2020-11-11,AT,Air,31391,Australia,AT,OC
2020-11-11,LI,Sea,39246,Lithuania,LI,EU
2020-11-11,CU,Sea,36198,Cuba,CU,AM
2020-11-11,CU,Sea,39259,Cuba,CU,AM
2020-11-11,AT,Sea,36379,Australia,AT,OC
2020-11-11,GE,Sea,39684,Germany,GE,EU
2020-11-11,CZ,Sea,32078,Czech Republic (Czechia),CZ,EU
2020-11-11,CH,Sea,33195,China,CH,AS
2020-11-11,PO,Air,35635,Portugal,PO,EU
2020-11-11,CL,Sea,38310,Chile,CL,AM
2020-11-11,NM,Air,32091,North Macedonia,NM,EU
2020-11-11,IR,Sea,36221,Ireland,IR,EU
2020-11-11,DE,Sea,37695,Denmark,DE,EU
2020-11-11,LU,Sea,39500,Luxembourg,LU,EU
2020-11-11,JP,Air,31152,Japan,JP,AS
2020-11-11,CU,Sea,34927,Cuba,CU,AM
2020-11-11,BE,Sea,38506,Belize,BE,AM
2020-11-11,LA,Air,38670,Latvia,LA,EU
2020-11-12,LA,Air,39923,Latvia,LA,EU
2020-11-12,CT,Air,33939,Croatia,CT,EU
2020-11-12,AR,Sea,36541,Argentina,AR,AM
2020-11-12,NZ,Air,39974,New Zealand,NZ,OC
2020-11-12,JA,Air,35451,Jamaica,JA,AM
2020-11-12,PG,Sea,39938,Paraguay,PG,AM
2020-11-12,EC,Air,38503,Ecuador,EC,AM
2020-11-12,SN,Sea,31463,Slovenia,SN,EU
2020-11-12,HW,Air,36773,Hawaii,HW,AM
2020-11-12,EC,Air,33107,Ecuador,EC,AM
2020-11-12,BO,Sea,39608,Bolivia,BO,AM
2020-11-12,JA,Sea,34667,Jamaica,JA,AM
2020-11-12,IC,Sea,36251,Iceland,IC,EU
2020-11-12,VE,Sea,37892,Venezuela,VE,AM
2020-11-12,CU,Air,30682,Cuba,CU,AM
2020-11-12,MD,Air,35421,Moldova,MD,EU
2020-11-12,NM,Sea,30949,North Macedonia,NM,EU
2020-11-12,NI,Air,39520,Nicaragua,NI,AM
2020-11-12,BU,Air,34720,Bulgaria,BU,EU
2020-11-12,BG,Sea,35748,Belgium,BG,EU
2020-11-13,GR,Air,31084,Greece,GR,EU
2020-11-13,ET,Air,30397,Estonia,ET,EU
2020-11-13,SM,Air,36698,San Marino,SM,EU
2020-11-13,NZ,Air,31229,New Zealand,NZ,OC
2020-11-13,AU,Air,31723,Austria,AU,EU
2020-11-13,IN,Air,35481,India,IN,AS
2020-11-13,BH,Air,38363,Bosnia and Herzegovina,BH,EU
2020-11-13,NZ,Air,36491,New Zealand,NZ,OC
2020-11-13,JP,Sea,35682,Japan,JP,AS
2020-11-13,FR,Air,32131,France,FR,EU
